ADDRESS,C01,Expenses,Income
2290124060,3,40494000,70780000
2290124061,3,60953164,78763164
2290124065,1,19117388,16974388
2290124067,3,104042000,53800000
2290125055,2,22621776,17898776
2290125059,1,14149388,11539388
2290125062,1,10594388,9859388
2290125066,2,48490400,81853000
2290125067,2,70724776,47198776
2290126216,2,25380776,25908776
2290126219,2,23560776,24428776
2290126224,1,25665388,21234388
2290126225,2,34508776,35328776
2290126229,2,28002776,29828776
2290127188,4,104496000,93060000
2290127193,1,26944388,20279388
2290127195,2,45153776,51618776
2290127199,1,26826388,18719388
2290127202,1,37549000,131025000
2290128455,5,70607940,68111940
2290128459,5,62616940,70171940
2290128460,3,59502000,56680000
2290128464,1,21606388,11954388
2290128467,4,166805552,191657552
2300001052,4,96834500,101319960
2300001055,2,91573000,108731920
2300001059,5,52632000,58232000
2300001063,3,95067000,122820000
2300001065,3,82408000,90330000
2300002060,3,127433600,115459996
2300002065,4,71197400,83700000
2300002067,4,98551200,120120000
2300002069,4,53116600,61620000
2300002074,4,109190600,119642000
2300003005,3,57519000,82420000
2300003008,2,52550000,85680000
2300003012,3,56988000,72420000
2300003014,5,98100000,108100000
2300003017,4,72985000,76960000
2300004008,2,36130000,25760000
2300004011,2,111150000,75560000
2300004018,5,67055140,81841940
2300005245,4,62202000,118840000
2300005248,6,187136233,321769483
2300005252,3,44073000,61488000
2300005254,3,24621000,84576000
2300006254,3,166712000,156000000
2300006258,3,66488400,101859960
2300006262,1,62217800,75710000
2300006263,2,69406176,42808776
2300006268,4,76323600,107720000
2300007114,5,79803000,124791000
2300007115,2,33813400,85790000
2300007118,4,70960000,81565000
2300007123,3,46337800,103785000
2300007124,3,64641000,87985000
2300008165,4,74754000,113139920
2300008168,4,82900000,113139920
2300008171,5,88501000,120000000
2300008172,5,78117000,121750000
2300008176,5,68484000,75600000
2300009270,2,59712000,85440000
2300009273,3,64572388,67504388
2300009275,4,286943000,236880000
2300009278,2,53174000,89796000
2300009281,2,135708000,127440000
2300010096,3,34671164,22213164
2300010099,2,31822776,18128776
2300010101,2,29296776,17768776
2300010103,5,54647940,47561940
2300010107,2,38157776,49748776
2300012113,5,102725000,131050000
2300012119,4,89006100,134259920
2300012121,4,115853000,121340000
2300012126,4,72729552,82097552
2300013189,3,126844164,79017164
2300013191,5,180320000,106350000
2300013195,5,73270000,136098000
2300013201,3,93786776,308798776
2300014108,1,12003200,8570000
2300014111,4,141950239,224295595
2300014113,1,18031000,13370000
2300014115,1,12795400,10326000
2300014120,2,28273000,64260000
2300015241,4,52985000,73680000
2300015243,5,40802600,90600000
2300015246,4,38878000,60600000
2300015248,5,94097000,93970000
2300016004,3,92318664,89553164
2300016007,3,161521164,94153164
2300016012,2,53064000,59360000
2300016014,4,101567000,89990000
2300016018,4,112634000,121760000
2300017160,2,30226000,59604000
2300017163,5,68540000,75550000
2300017166,3,46537000,59610000
2300017169,5,58731000,70190000
2300017174,3,56402805,73830555
2300018056,5,60011000,84550000
2300018058,4,68060000,93000000
2300018061,4,58045664,50743164
2300018065,2,26308000,61200000
2300018067,4,52260200,68520000
2300019057,2,36781000,66590000
2300019060,1,23616000,53095000
2300019062,5,87361000,103575000
2300019065,4,72724000,85380000
2300019069,3,41732000,110685000
2300020005,3,49520000,88580000
2300020009,4,55682000,88640000
2300020012,3,57759000,73980000
2300020013,4,84499400,99040000
2300020018,4,65594000,97240000
2300021161,4,46920000,117890000
2300021165,5,53637000,172800000
2300021166,4,51669592,76800000
2300021171,4,74054000,146839000
2300021174,3,41181000,92635000
2300022193,5,164640000,151580000
2300022196,3,109384164,123493164
2300022199,3,156469164,136213164
2300022203,2,56024776,66668776
2300022205,3,111369164,79123164
2300023104,4,71588000,86000000
2300023107,3,49751600,127550000
2300023109,5,86361000,102250000
2300023111,2,42444000,72500000
2300023114,4,65158000,92091200
2300024314,3,192088000,114880000
2300024318,4,85839000,90840000
2300024321,5,117890400,86700000
2300025004,4,54137000,76560000
2300025008,3,39090000,105830000
2300025010,2,147057000,92310000
2300025014,4,77965000,88879960
2300025016,5,66539000,98820000
2300026198,1,117779800,141090000
2300026201,4,84230200,98170000
2300026202,1,60345800,78000000
2300026207,1,69769400,85250000
2300027101,2,32142800,67280000
2300027104,5,44154000,73500000
2300027106,3,36356000,69420000
2300027109,2,29394000,59680000
2300027113,5,80986200,120900000
2300028172,4,63324000,111200000
2300028177,4,63701400,90800000
2300028179,5,67756000,95050000
2300028183,1,39534000,77250000
2300028186,4,58436000,102900000
2300029006,2,47258000,63790000
2300029008,3,74813000,100309920
2300029011,3,61103000,98790000
2300029013,3,70336000,78390000
2300029016,4,71703000,30390000
2300030117,4,94104000,115520000
2300030120,5,109646000,133720000
2300030123,3,114418000,109290000
2300030127,3,111064000,197540000
2300030130,4,90162000,104400000
2300031173,4,193008400,122109960
2300031179,5,144048120,99689920
2300031181,5,90292000,104340000
2300031186,2,66451000,118980000
2300032062,4,77483000,81040000
2300032064,5,104485000,105146000
2300032067,3,58491600,109420000
2300032069,3,50912000,121580000
2300032073,4,76646000,99040000
2300033096,5,114833699,107338252
2300035098,5,104979700,140884000
2300035101,4,87706100,124880000
2300035102,2,84468000,114544000
2300035106,3,55047000,103860000
2300035110,5,110861267,140024675
2300036189,3,67510000,91580000
2300036193,4,106791000,111040000
2300036196,5,143722000,129500000
2300036197,3,94139800,114980000
2300036201,4,84166800,99440000
2300037198,3,41869000,60090000
2300037200,4,119955000,98320000
2300038101,1,32387400,65526000
2300038105,2,76268400,27420000
2300038107,1,37667000,79650000
2300038114,3,131433800,200319840
2300039149,4,57998776,41708776
2300039160,2,39599776,55728776
2300040155,2,51988000,86599000
2300041057,1,55019000,46755000
2300041060,1,111631000,126500000
2300041063,3,43302364,106345164
2300042012,3,213708000,100560000
2300042013,2,37032600,70180000
2300042016,1,43018800,69788000
2300045053,2,44079000,60408000
2300045057,3,49647000,64687000
2300045058,2,36206776,41054776
2300045066,3,165528253,136122628
2300048200,2,35340000,33480000
2300048203,3,53676000,93080000
2300048206,1,27400000,79764000
2300049298,3,33177000,64940000
2300049302,3,49488000,73840000
2300049306,4,46157000,73920000
2300050061,5,66480200,88925000
2300050065,5,69576499,111691852
2300050069,5,60072780,82464580
2300050071,3,42955164,72418164
2300051005,1,21746000,65940000
2300051009,4,66258000,101160000
2300051010,3,48187400,73020000
2300051013,3,41777000,104620000
2300051017,4,61629000,86960000
2300052166,4,74575800,87000000
2300052169,4,75814800,106000000
2300052172,4,60290000,129000000
2300052177,1,31456000,67850000
2300052178,5,79417000,86450000
2300053060,1,27393000,25490000
2300053062,4,82595847,108230857
2300053066,4,82225552,102637552
2300053067,2,64113423,101870833
2300053071,4,59903900,82923570
2300054005,3,71124164,99211164
2300054007,3,84855400,95149960
2300054012,3,64212400,89980000
2300054014,4,128233600,137180000
2300054018,4,91681400,115290000
2300055006,3,45196200,76185000
2300055009,5,94027400,119175000
2300055011,3,33596000,107785000
2300055013,4,57944000,95780000
2300055018,4,43855000,97880000
2300056111,2,34625200,48260000
2300056113,3,83448000,199480000
2300056116,3,123217600,128810000
2300056120,3,178403000,118490000
2300056124,3,35176000,63390000
2300057218,2,71040000,118070000
2300057220,6,146341000,174924000
2300057226,2,88446388,69874388
2300057229,2,53435000,86712000
2300058057,4,108533552,147677552
2300058060,3,58175164,67213164
2300058063,5,72420940,81261940
2300058068,3,49897164,61213164
2300058070,4,70122952,78677552
2300061141,4,48322000,169200000
2300061144,4,81088000,82460000
2300061145,3,40900000,88550000
2300061149,5,34909000,71250000
2300061152,1,3651000,5330000
2300062185,2,31290000,47174000
2300062192,2,43464000,94186000
2300062193,2,40838000,28210000
2300065006,3,52518164,36325164
2300065008,1,14840088,11924388
2300065010,2,27008776,23140776
2300065014,1,15874888,12680388
2300065017,1,14791388,12560388
2300066173,3,46206964,56499164
2300066176,3,51340964,58431164
2300066178,5,53345000,50220000
2300066183,5,77571940,56847940
2300066185,3,42539776,35432776
2300067105,1,74138000,43140000
2300067109,3,78366000,105059960
2300067112,1,24635000,14340000
2300067114,2,75716000,101530000
2300067117,1,51502000,28740000
2300068059,4,181446000,156680000
2300068062,5,181767500,174794920
2300068066,4,124270000,183080000
2300069057,2,72182800,77124000
2300069061,2,39413800,39476000
2300069063,1,17313000,18080000
2300069066,6,147359000,229962000
2300069068,2,82007000,90756000
2300070012,4,57192552,102677552
2300070013,3,57700164,61273164
2300070018,2,65174000,107572000
2300071116,5,179844072,204699216
2300072005,4,88525552,100217552
2300072008,1,110761000,116610000
2300072012,3,78098800,70800000
2300072016,5,121704000,141982000
2300073166,6,157094000,141112000
2300073170,5,91580925,163380268
2300073174,3,58648000,68390000
2300073177,5,70586000,81450000
2300073180,5,58243000,96050000
2300074059,4,70292552,99892552
2300074062,4,82927252,71619552
2300074065,2,31828776,69118776
2300074069,4,38392000,60900000
2300074070,4,48796500,71180000
2300075097,4,56907000,114160000
2300075101,3,40644400,102820000
2300075102,4,82486000,90160000
2300075106,1,20542400,53240000
2300075109,5,87131000,167312000
2300076142,4,88352500,119540000
2300076148,4,128854000,241048000
2300076156,1,45873000,68360000
2300077009,4,140558000,188623960
2300077011,3,115055920,184877280
2300077013,5,280930000,241418000
2300077017,4,101095000,108660000
2300078157,2,62578388,77134388
2300078162,2,148033330,87772330
2300078163,1,29894000,70920000
2300078169,4,102909833,74800000
2300079004,2,53684000,91780000
2300079007,3,115863000,110830000
2300079011,3,127841000,173631620
2300079014,4,129031000,136630000
2300079017,5,75328940,136181940
2300080107,2,67307000,57660000
2300080111,1,44081000,89530000
2300080112,4,118250000,132239960
2300080117,4,86742500,134139920
2300080118,2,78423000,124260000
2300081006,2,51683000,110340000
2300081007,4,113113000,114450000
2300081010,3,128023000,120120000
2300081015,3,130985200,173676000
2300081017,1,70644000,101340000
2300082107,3,49589000,85255000
2300082111,4,51881200,98040000
2300082112,2,44161000,108170000
2300082117,2,36987200,63870000
2300083057,2,80596388,53614388
2300083060,3,99045164,106183164
2300083061,2,84005000,57180000
2300083066,4,68605052,88737552
2300083069,2,89791000,121380000
2300084312,5,101490940,99321940
2300084314,2,79012000,41170000
2300084318,4,50027500,45000000
2300084319,1,52596200,53190000
2300084324,1,33146000,14710000
2300085194,3,108454000,89520000
2300085195,2,100804000,73310000
2300085200,5,124842940,170717940
2300085203,3,79756164,74173164
2300085205,3,68680000,116790000
2300086004,4,98547200,149720000
2300086008,2,32123400,22640000
2300086010,2,49271400,64160000
2300086013,4,42434400,39980000
2300086018,2,43015600,80120000
2300087098,2,74827776,74928776
2300087101,4,106252000,119056000
2300087105,4,205255000,153560000
2300087112,2,47376000,46100000
2300088145,5,70689000,104650000
2300088148,3,53906800,114350000
2300088152,1,21830000,21650000
2300088154,5,77402000,80050000
2300088157,2,39844000,66700000
2300089052,2,46908000,96660000
2300089054,5,39039000,62940000
2300089060,4,70740000,111559920
2300089065,1,24537000,20290000
2300090209,5,44329000,56664000
2300090210,3,69671000,77327840
2300090215,5,72830800,117540000
2300091162,3,47274000,84000000
2300091165,4,46416000,60000000
2300092055,6,131407328,142106328
2300092057,5,120664500,148919920
2300092062,4,125691220,95752000
2300092065,3,93296000,127309960
2300092067,3,61456164,80773164
2300093106,5,71897940,36561940
2300093111,4,125626000,153889960
2300093113,3,57455164,89285164
2300093116,3,138587000,47790000
2300094004,5,73332800,86225000
2300094008,4,66453000,110440000
2300094010,4,54534800,91470000
2300094015,3,40490000,75755000
2300094017,4,57393000,80365000
2300095058,4,54219000,80000000
2300095059,1,20494000,20450000
2300095063,3,49320800,90350000
2300095067,4,79491000,91200000
2300095068,5,95739000,114250000
2300096005,5,122052000,97300000
2300096008,4,75872000,237840000
2300096012,4,88972186,125701207
2300096014,4,92768467,128376487
2300096017,5,156094300,122100000
2300097062,5,75289000,80250000
2300097066,5,44228776,84248776
2300097070,4,91404800,79570000
2300098110,1,17745000,13945000
2300098111,3,39369000,83235000
2300098115,4,111091333,118642743
2300098117,5,61823940,128631940
2300099058,4,70325000,100784000
2300099060,4,73057000,88860000
2300099063,3,62408000,60820000
2300099065,4,59502400,68560000
2300099069,2,50274000,79280000
2300100110,1,40230000,80150000
2300100111,4,77833000,74000000
2300100114,2,26486000,70300000
2300100119,5,98491000,109050000
2300100122,4,54353600,103200000
2300101159,4,24607500,152160000
2300101160,5,55890000,202330000
2300101164,2,34692000,72890000
2300101166,4,33900000,48288000
2300101171,3,67832085,100493603
2300102006,5,53819800,81930000
2300102008,5,85711800,80550000
2300102011,2,48662000,63640000
2300102013,5,62627000,52800000
2300102017,4,45355000,58200000
2300103162,3,42418000,87793000
2300103165,5,89658000,151242000
2300103167,4,59174800,87700000
2300103171,4,54484000,69380000
2300103174,5,69096000,77175000
2300104005,5,80474000,114500000
2300104008,4,73169000,92180000
2300104012,4,79903000,104840000
2300104014,2,42950800,75020000
2300104016,4,57716000,124240000
2300105109,4,44009500,83380000
2300105112,2,49575776,72063776
2300105116,4,43986000,69000000
2300105120,3,38045000,72297000
2300106109,4,47743000,60275000
2300106111,3,51711000,71655000
2300106115,4,37486000,62240000
2300106119,3,39242200,64880000
2300107162,4,70906000,88400000
2300107164,3,53262000,71910000
2300107171,2,45626000,80500000
2300107173,4,68847000,125000000
2300108057,4,72743000,88440000
2300108061,2,24448000,31880000
2300108062,3,29616000,103980000
2300108067,3,79613187,85297207
2300108069,2,42412000,93120000
2300109108,4,57431400,69840000
2300109111,2,20076000,54850000
2300109115,3,55173000,73275000
2300109117,5,136615000,78725000
2300109121,5,49756000,91725000
2300110060,4,98083682,126966522
2300111004,4,71706000,91880000
2300111008,2,45940800,78480000
2300111010,4,65245000,96858000
2300111013,1,21536000,73840000
2300111016,4,62773000,73960000
2300112098,3,54674300,70350000
2300112103,2,50164000,79200000
2300112105,4,64404000,131600000
2300112109,5,79527800,131190000
